Date,AAPL,QQQ,GLD,TLT,SPY
2021-05-19,124.69000244140625,322.2162170410156,175.16000366210938,135.7373504638672,409.52020263671875
2021-05-20,127.30999755859375,328.448974609375,175.9600067138672,136.85426330566406,413.9258117675781
2021-05-21,125.43000030517578,326.631103515625,176.0399932861328,137.29307556152344,413.5869140625
2021-05-24,127.0999984741211,332.124755859375,176.35000610351562,137.80166625976562,417.8031311035156
2021-05-25,126.9000015258789,332.5841979980469,177.9499969482422,139.07818603515625,416.87615966796875
2021-05-26,126.8499984741211,333.74285888671875,177.63999938964844,138.8388214111328,417.7034606933594
2021-05-27,125.27999877929688,332.49432373046875,177.7100067138672,138.28036499023438,417.9227294921875
2021-05-28,124.61000061035156,333.5430908203125,178.3800048828125,138.06097412109375,418.6702880859375
2021-06-01,124.27999877929688,332.43438720703125,177.89999389648438,138.03001403808594,418.301513671875
2021-06-02,125.05999755859375,333.0836181640625,178.77000427246094,138.34957885742188,418.9593200683594
2021-06-03,123.54000091552734,329.6176452636719,175.27000427246094,137.83026123046875,417.4044189453125
2021-06-04,125.88999938964844,335.2111511230469,177.16000366210938,139.71778869628906,421.2219543457031
2021-06-07,125.9000015258789,336.2099914550781,177.8699951171875,139.28836059570312,420.81329345703125
2021-06-08,126.73999786376953,336.36981201171875,177.32000732421875,140.26707458496094,420.9029846191406
2021-06-09,127.12999725341797,336.44970703125,176.97999572753906,141.50547790527344,420.2750244140625
2021-06-10,126.11000061035156,339.9556579589844,177.74000549316406,142.35435485839844,422.2286376953125
2021-06-11,127.3499984741211,340.8446044921875,175.74000549316406,142.12466430664062,422.9263610839844
2021-06-14,130.47999572753906,344.11083984375,174.7100067138672,141.0360870361328,423.8732604980469
2021-06-15,129.63999938964844,341.8634338378906,174.0500030517578,140.86630249023438,423.0958251953125
2021-06-16,130.14999389648438,340.6148986816406,171.11000061035156,140.74644470214844,420.7335205078125
2021-06-17,131.7899932861328,344.93988037109375,165.85000610351562,142.85369873046875,420.593994140625
2021-06-18,130.4600067138672,342.2330017089844,164.92999267578125,145.5402069091797,414.9200134277344
2021-06-21,132.3000030517578,344.3599853515625,166.9499969482422,143.10337829589844,420.8599853515625
2021-06-22,133.97999572753906,347.57000732421875,166.25,143.4529266357422,423.1099853515625
2021-06-23,133.6999969482422,347.739990234375,166.13999938964844,143.0834197998047,422.6000061035156
2021-06-24,133.41000366210938,349.8900146484375,166.0399932861328,143.3131103515625,425.1000061035156
2021-06-25,133.11000061035156,349.4599914550781,166.58999633789062,141.82504272460938,426.6099853515625
2021-06-28,134.77999877929688,353.7099914550781,166.5800018310547,143.2831573486328,427.4700012207031
2021-06-29,136.3300018310547,354.989990234375,164.8300018310547,143.52284240722656,427.70001220703125
2021-06-30,136.9600067138672,354.42999267578125,165.6300048828125,144.16201782226562,428.05999755859375
